n,radius,center,randomCenter,epzFoundCenter,centerShift,endpoints,EPZs,distance,endpointsClusters,EPZsClusters,distanceClusters,preprocessingTime,epzIdentificationTime,sensitiveLocationSearchTime,clusteredSensitiveLocationSearchTime
0,200,"[33.64025067958688, -117.83443429448087]","[33.63942998610951, -117.83386699770428]","((422522.2864033157, 3722691.427497392), 43.05505030436664, [<DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D014F10>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D0150C0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D0151B0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015210>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015240>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015300>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015360>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015420>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D0154E0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015630>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D0157B0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015720>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D0157E0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015840>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015A80>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015B70>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015AE0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015C30>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015C90>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015CF0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015D50>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015E40>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015F00>])",105.14741124826443,"[(33.64093999980786, -117.83559999999817), (33.6393799998063, -117.83109999999816), (33.639769999806475, -117.83154999999816), (33.639819999806534, -117.83173999999818), (33.64093999980778, -117.83529999999818), (33.63979999980648, -117.83157999999818), (33.64085999980781, -117.83540999999816), (33.6397099998064, -117.83133999999818), (33.640869999807826, -117.83541999999818), (33.63975999980649, -117.83155999999818), (33.64080999980781, -117.83540999999816), (33.6398199998065, -117.83157999999818), (33.639749999806476, -117.83158999999817), (33.63977999980647, -117.83154999999816), (33.639719999806445, -117.83147999999817), (33.63977999980647, -117.83155999999818), (33.64102999980797, -117.83584999999817), (33.63974999980646, -117.83153999999817), (33.64087999980784, -117.83546999999817), (33.639399999806315, -117.83115999999818), (33.63979999980651, -117.83166999999818), (33.639769999806504, -117.83163999999816), (33.641069999807975, -117.83588999999817), (33.6393999998063, -117.83106999999818), (33.63972999980648, -117.83156999999817), (33.63978999980648, -117.83158999999817), (33.64079999980776, -117.83527999999818), (33.639349999806306, -117.83112999999818), (33.63976999980651, -117.83166999999818), (33.64085999980779, -117.83531999999816), (33.63745999980703, -117.83367999999817), (33.63947999980637, -117.83129999999817), (33.6390799998064, -117.83147999999817), (33.639369999806306, -117.83112999999818), (33.639799999806534, -117.83172999999816), (33.63941999980641, -117.83137999999818), (33.63975999980652, -117.83165999999817), (33.64086999980778, -117.83531999999816), (33.64087999980783, -117.83544999999816), (33.63947999980642, -117.83143999999817), (33.63971999980645, -117.83146999999818), (33.63971999980645, -117.83146999999818), (33.641089999807996, -117.83593999999817), (33.63975999980647, -117.83156999999817), (33.64079999980777, -117.83529999999818), (33.63945999980635, -117.83124999999818), (33.6397499998065, -117.83164999999818), (33.63953999980646, -117.83158999999817), (33.63737999980748, -117.83503999999817), (33.639429999806296, -117.83108999999817), (33.63975999980653, -117.83172999999816), (33.639349999806335, -117.83122999999817), (33.63969999980643, -117.83143999999817), (33.63949999980641, -117.83144999999817), (33.639799999806534, -117.83172999999816), (33.63970999980648, -117.83159999999816), (33.6408499998078, -117.83534999999817), (33.64080999980779, -117.83533999999817), (33.63952999980647, -117.83158999999817), (33.640859999807745, -117.83519999999817), (33.63976999980646, -117.83150999999816), (33.63969999980646, -117.83152999999817), (33.63932999980626, -117.83097999999818), (33.63973999980646, -117.83151999999818), (33.63975999980649, -117.83159999999816), (33.641009999807814, -117.83536999999818), (33.6397999998065, -117.83162999999817), (33.64107999980799, -117.83592999999819), (33.63975999980649, -117.83155999999818), (33.64090999980787, -117.83557999999817), (33.639759999806486, -117.83158999999817), (33.641059999807986, -117.83587999999818), (33.64145999980776, -117.83511999999818), (33.639799999806506, -117.83165999999817), (33.639779999806514, -117.83170999999815), (33.63952999980644, -117.83150999999816), (33.63961999980637, -117.83127999999816), (33.637469999807436, -117.83488999999817), (33.63734999980748, -117.83505999999818), (33.63969999980646, -117.83150999999816), (33.64082999980777, -117.83534999999817)]","[(-117.8338536, 33.6404578, 2028.1208435281737), (-117.8340106, 33.6401782, 2102.1529805728487), (-117.8340186, 33.6400323, 2321.4630811629936), (-117.8340847, 33.6400574, 2469.4350811629934), (-117.8341444, 33.6400801, 2562.158014996621)]","[58.56610011672928, 40.120841295380984, 45.54070285357197, 38.87753042613914, 32.88260947769455]","[Pandas(index=0, node='9643647954End', distance=122.57565444785278, x=422475.8942058085, y=3722693.451434069, cluster=0), Pandas(index=31, node='9668679037Start', distance=312.67174963169606, x=422902.56654357683, y=3722570.4132189667, cluster=1), Pandas(index=19, node='9828798646Start', distance=107.60731022961984, x=422547.8261613917, y=3722624.499552796, cluster=2), Pandas(index=18, node='9597789398End', distance=530.0657624204865, x=422686.76479511603, y=3722275.5930621177, cluster=3), Pandas(index=35, node='9565107124Start', distance=440.8706818511687, x=422566.6366408844, y=3722272.049146745, cluster=4), Pandas(index=34, node='9465008756Start', distance=522.2449950807668, x=422522.63662625855, y=3722723.2228959035, cluster=5)]","[(-117.8340106, 33.6401782, 563.2863613409161), (-117.8340186, 33.6400323, 612.9117250432532), (-117.8341444, 33.6400801, 614.2117250432532), (-117.8340847, 33.6400574, 626.3637250432532), (-117.8338536, 33.6404578, 629.112860604308)]","[40.120841295380984, 45.54070285357197, 32.88260947769455, 38.87753042613914, 58.56610011672928]",1.940613031387329,7.219306468963623,46.88686013221741,27.68628430366516
1,200,"[33.64025067958688, -117.83443429448087]","[33.64093789031061, -117.83469015406172]","((422368.05991490436, 3722791.135734992), 101.54142637650881, [<DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D016830>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D0178E0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D017EE0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D017A90>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015FF0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D0171C0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D0169B0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D0162F0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D017490>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D016A10>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D0171F0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D016B90>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D0170D0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D07C0A0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D07C100>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D07E9B0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D07D0C0>])",79.83302756927883,"[(33.63949999980691, -117.83291999999815), (33.64122999980848, -117.83732999999818), (33.63954999980693, -117.83297999999817), (33.64116999980836, -117.83700999999817), (33.639499999806944, -117.83302999999816), (33.639349999807834, -117.83578999999816), (33.639539999806914, -117.83295999999817), (33.63964999980699, -117.83314999999818), (33.639529999806946, -117.83301999999817), (33.63945999980689, -117.83289999999816), (33.63961999980695, -117.83306999999817), (33.639509999806954, -117.83308999999817), (33.64262999980819, -117.83622999999817), (33.639019999807815, -117.83573999999817), (33.63953999980695, -117.83307999999816), (33.639549999806974, -117.83313999999817), (33.63951999980694, -117.83303999999818), (33.64124999980837, -117.83700999999817), (33.63952999980694, -117.83300999999815), (33.63962999980697, -117.83312999999818), (33.63949999980695, -117.83305999999818), (33.63961999980696, -117.83305999999818), (33.63946999980695, -117.83304999999817), (33.639579999806934, -117.83301999999817), (33.641269999808316, -117.83686999999819), (33.63956999980695, -117.83304999999817), (33.63947999980688, -117.83288999999817), (33.63954999980691, -117.83291999999815), (33.63949999980696, -117.83309999999815), (33.639639999806974, -117.83308999999817), (33.64126999980834, -117.83691999999817), (33.639579999806905, -117.83294999999818), (33.63948999980697, -117.83308999999817), (33.64264999980819, -117.83623999999818), (33.6411399998083, -117.83685999999817), (33.63950999980694, -117.83298999999816), (33.641269999808365, -117.83698999999817), (33.63956999980698, -117.83312999999818), (33.641209999808446, -117.83728999999816), (33.63956999980695, -117.83307999999816), (33.64125999980834, -117.83692999999816), (33.63955999980694, -117.83303999999818), (33.63949999980696, -117.83307999999816), (33.63955999980694, -117.83301999999817), (33.63949999980689, -117.83286999999817), (33.63957999980695, -117.83302999999816), (33.63946999980689, -117.83289999999816), (33.63956999980698, -117.83312999999818), (33.63903999980704, -117.83341999999818), (33.63954999980695, -117.83307999999816), (33.64122999980848, -117.83730999999817), (33.639509999806904, -117.83288999999817), (33.64122999980831, -117.83682999999817), (33.63953999980693, -117.83303999999818), (33.639479999806895, -117.83289999999816), (33.63953999980694, -117.83306999999817), (33.64127999980838, -117.83701999999816), (33.63955999980692, -117.83295999999817), (33.63950999980691, -117.83292999999817), (33.63950999980689, -117.83286999999817), (33.63947999980688, -117.83288999999817), (33.63961999980696, -117.83305999999818), (33.64116999980831, -117.83684999999818), (33.639539999806914, -117.83296999999818), (33.64125999980835, -117.83693999999818), (33.63954999980689, -117.83283999999817), (33.64117999980845, -117.83727999999817)]","[(-117.8340106, 33.6401782, 2577.544083765736), (-117.8342663, 33.639624, 2999.1783562386595), (-117.8343332, 33.6396552, 3005.4651387977674), (-117.8343982, 33.6396855, 3128.211318349755), (-117.834355, 33.6395717, 3280.0222146909728)]","[40.120841295380984, 71.23458039321774, 66.71072453551733, 62.776774715935815, 75.66806941228629]","[Pandas(index=4, node='10203405135Start', distance=92.19145288792998, x=422746.31187852006, y=3722492.4222939326, cluster=0), Pandas(index=38, node='9514164835End', distance=303.7240754871039, x=422342.5722768865, y=3722688.5978111024, cluster=1), Pandas(index=56, node='9496241176End', distance=288.1308669598671, x=422377.03738339955, y=3722704.807159813, cluster=2), Pandas(index=5, node='10203405135End', distance=246.17551302438864, x=422486.82378813584, y=3722482.8399118213, cluster=3), Pandas(index=12, node='9597789398Start', distance=392.48936384747685, x=422445.2042715805, y=3722850.455456786, cluster=4), Pandas(index=48, node='10318894712End', distance=421.3503521098748, x=422709.4839911872, y=3722445.4272830617, cluster=5), Pandas(index=52, node='10183831921End', distance=346.628732536558, x=422407.52629989485, y=3722707.5875518457, cluster=6)]","[(-117.8340106, 33.6401782, 485.9863473665503), (-117.8349306, 33.6406518, 525.5187171576051), (-117.8350345, 33.6405428, 528.1287171576051), (-117.8349856, 33.6405941, 528.5417171576051), (-117.8351147, 33.6405922, 544.1477171576051)]","[40.120841295380984, 64.0266128605563, 64.42316338131862, 63.77150869225024, 73.61642549970966]",1.0830304622650146,5.397660255432129,64.09095287322998,38.228370666503906
2,200,"[33.64025067958688, -117.83443429448087]","[33.640903821015094, -117.83359540482384]","((422601.1072138718, 3722600.8472886556), 137.34727345950947, [<DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D0172E0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D017760>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015F90>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015DE0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015150>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D0163E0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015810>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015EA0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA6D015900>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA75C9F5B0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA75C9CAF0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA75C9D9C0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA75C9E3B0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA75C9EB60>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA75C9EB90>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA75C9C520>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA75C9F100>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA75C9E9E0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA75C9F1C0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA75C9EC20>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000001EA75C9F400>])",106.32456552982653,"[(33.63952999980647, -117.83158999999817), (33.641129999807966, -117.83582999999817), (33.63978999980651, -117.83166999999818), (33.63973999980647, -117.83153999999817), (33.63978999980649, -117.83160999999816), (33.64103999980798, -117.83587999999818), (33.639779999806485, -117.83157999999818), (33.641069999807975, -117.83590999999818), (33.63932999980627, -117.83102999999817), (33.63919999980744, -117.83459999999816), (33.63956999980645, -117.83151999999818), (33.63969999980646, -117.83150999999816), (33.641099999807984, -117.83586999999817), (33.63952999980782, -117.83566999999817), (33.63940999980633, -117.83117999999817), (33.63906999980703, -117.83342999999817), (33.639739999806444, -117.83147999999817), (33.639649999806615, -117.83199999999816), (33.639589999806326, -117.83111999999817), (33.641059999807965, -117.83584999999817), (33.63960999980652, -117.83178999999816), (33.63975999980653, -117.83172999999816), (33.639799999806506, -117.83165999999817), (33.63973999980648, -117.83157999999818), (33.639769999806575, -117.83183999999817), (33.641059999807986, -117.83587999999818), (33.639819999806555, -117.83175999999818), (33.641039999807994, -117.83595999999817), (33.63944999980635, -117.83126999999817), (33.6397799998065, -117.83163999999816), (33.63957999980651, -117.83168999999816), (33.641059999807965, -117.83584999999817), (33.63970999980642, -117.83140999999817), (33.64110999980798, -117.83587999999818), (33.63975999980649, -117.83155999999818), (33.64099999980795, -117.83582999999817), (33.63975999980649, -117.83159999999816), (33.64111999980796, -117.83579999999817), (33.63976999980646, -117.83150999999816), (33.63969999980646, -117.83152999999817), (33.63958999980655, -117.83182999999818), (33.641169999808, -117.83588999999817), (33.63970999980648, -117.83159999999816), (33.64110999980801, -117.83594999999816), (33.63956999980655, -117.83179999999815), (33.63975999980652, -117.83167999999817), (33.63957999980631, -117.83109999999816), (33.63970999980644, -117.83146999999818), (33.639799999806506, -117.83165999999817), (33.639779999806514, -117.83170999999815), (33.63957999980654, -117.83180999999817), (33.639779999806485, -117.83158999999817), (33.64102999980797, -117.83581999999818), (33.639759999806486, -117.83158999999817), (33.641059999807986, -117.83587999999818), (33.639779999806485, -117.83158999999817), (33.64103999980799, -117.83588999999817), (33.63975999980649, -117.83155999999818), (33.640979999807946, -117.83577999999817), (33.641119999807984, -117.83584999999817), (33.641189999808006, -117.83593999999817), (33.63949999980641, -117.83144999999817), (33.639799999806534, -117.83172999999816), (33.639349999806306, -117.83112999999818), (33.63976999980651, -117.83166999999818)]","[(-117.8340186, 33.6400323, 1902.1121454081515), (-117.8340847, 33.6400574, 1922.512867113452), (-117.8341444, 33.6400801, 1963.0224234059228), (-117.8340106, 33.6401782, 2017.86677289307), (-117.8338536, 33.6404578, 2073.5123114827966)]","[45.54070285357197, 38.87753042613914, 32.88260947769455, 40.120841295380984, 58.56610011672928]","[Pandas(index=29, node='9433921448Start', distance=148.11394054731213, x=422475.8942058085, y=3722693.451434069, cluster=0), Pandas(index=25, node='10021672807Start', distance=302.974523124945, x=422902.56654357683, y=3722570.4132189667, cluster=1), Pandas(index=5, node='9441442749End', distance=131.79122916760772, x=422596.58057505905, y=3722454.232673598, cluster=2), Pandas(index=7, node='9597789398End', distance=204.99786840742507, x=422504.08509796305, y=3722481.8466225974, cluster=3), Pandas(index=8, node='9707429170End', distance=223.7056458294553, x=422709.4839911872, y=3722445.4272830617, cluster=4)]","[(-117.8341444, 33.6400801, 225.55554291738088), (-117.8340186, 33.6400323, 230.12854291738083), (-117.8340847, 33.6400574, 231.63154291738084), (-117.8350345, 33.6405428, 362.94041083272907), (-117.8349856, 33.6405941, 370.22241083272905)]","[32.88260947769455, 45.54070285357197, 38.87753042613914, 64.42316338131862, 63.77150869225024]",1.2779178619384766,3.6703526973724365,48.07331585884094,31.617851972579956
