n,radius,center,randomCenter,centerShift,endpoints,EPZs,distance,endpointsClusters,EPZsClusters,distanceClusters,preprocessingTime,epzIdentificationTime,sensitiveLocationSearchTime,clusteredSensitiveLocationSearchTime
0,200,"[33.64025067958688, -117.83443429448087]","[33.64119247961676, -117.8349761407168]",115.92627875272859,"[(33.63980999980711, -117.83346999999817), (33.64120999980845, -117.83726999999818), (33.64277999980822, -117.83628999999817), (33.642629999808236, -117.83637999999817), (33.63981999980712, -117.83349999999817), (33.63978999980711, -117.83348999999818), (33.639819999807074, -117.83334999999816), (33.64123999980848, -117.83729999999818), (33.63954999980693, -117.83297999999817), (33.64122999980848, -117.83734999999817), (33.641239999808455, -117.83723999999818), (33.639579999806905, -117.83293999999816), (33.64120999980845, -117.83726999999818), (33.63963999980701, -117.83322999999817), (33.64119999980848, -117.83734999999817), (33.63982999980712, -117.83351999999816), (33.641209999808446, -117.83723999999818), (33.639829999807105, -117.83349999999817), (33.64122999980848, -117.83732999999818), (33.639669999807026, -117.83326999999817), (33.639489999807324, -117.83419999999816), (33.63952999980692, -117.83294999999818), (33.63961999980698, -117.83315999999817), (33.63956999980693, -117.83297999999817), (33.63966999980703, -117.83329999999816), (33.63973999980706, -117.83334999999816), (33.642539999808264, -117.83646999999817), (33.6397899998071, -117.83346999999817), (33.63970999980708, -117.83341999999818), (33.63962999980701, -117.83320999999816), (33.63951999980697, -117.83312999999818), (33.63973999980706, -117.83335999999817), (33.641189999808475, -117.83731999999819), (33.639739999807084, -117.83341999999818), (33.642539999808264, -117.83644999999818), (33.639579999806955, -117.83307999999816), (33.641179999808465, -117.83729999999818), (33.63958999980695, -117.83305999999818), (33.639529999806975, -117.83312999999818), (33.6397899998071, -117.83343999999816), (33.63970999980702, -117.83323999999818), (33.642509999808254, -117.83644999999818), (33.64251999980825, -117.83644999999818), (33.63972999980702, -117.83323999999818), (33.63966999980706, -117.83335999999817), (33.639839999807094, -117.83344999999817), (33.63976999980712, -117.83351999999816), (33.63961999980696, -117.83305999999818), (33.63969999980706, -117.83336999999818), (33.639899999807106, -117.83345999999818), (33.641199999808435, -117.83721999999817), (33.63968999980704, -117.83326999999817), (33.63947999980729, -117.83413999999817), (33.642769999808216, -117.83627999999817), (33.641099999808446, -117.83724999999816), (33.639759999807076, -117.83335999999817), (33.63981999980711, -117.83344999999817), (33.64268999980821, -117.83626999999818), (33.639419999807835, -117.83570999999817), (33.64272999980822, -117.83627999999817), (33.64118999980847, -117.83729999999818), (33.63984999980711, -117.83347999999816), (33.641209999808474, -117.83733999999815), (33.63981999980712, -117.83352999999815), (33.64120999980848, -117.83732999999818), (33.639759999807055, -117.83331999999817), (33.6398099998071, -117.83345999999818), (33.639619999807, -117.83322999999817), (33.64122999980848, -117.83730999999817), (33.639869999807104, -117.83347999999816), (33.639459999806945, -117.83305999999818), (33.639499999806944, -117.83302999999816), (33.63945999980782, -117.83570999999817), (33.639779999807054, -117.83331999999817), (33.639679999807065, -117.83337999999817), (33.63974999980704, -117.83328999999817), (33.64122999980847, -117.83731999999819), (33.63946999980688, -117.83282999999817), (33.6397599998071, -117.83344999999817), (33.63953999980691, -117.83292999999817), (33.64120999980844, -117.83722999999819), (33.63959999980694, -117.83304999999817), (33.63977999980712, -117.83351999999816), (33.63987999980711, -117.83348999999818), (33.641189999808475, -117.83731999999819), (33.63951999980694, -117.83303999999818), (33.641209999808446, -117.83723999999818), (33.63970999980702, -117.83323999999818), (33.639689999807054, -117.83334999999816), (33.63957999980696, -117.83310999999817), (33.64121999980845, -117.83727999999817), (33.63982999980711, -117.83348999999818), (33.64124999980847, -117.83730999999817), (33.64113999980849, -117.83734999999817), (33.63980999980711, -117.83351999999816), (33.63949999980691, -117.83292999999817), (33.63976999980705, -117.83331999999817), (33.639789999807064, -117.83336999999818), (33.63978999980712, -117.83350999999818), (33.6393899998074, -117.83445999999817), (33.63953999980694, -117.83306999999817), (33.641239999808455, -117.83724999999816), (33.63950999980694, -117.83301999999817), (33.639789999807064, -117.83333999999817), (33.63954999980691, -117.83291999999815), (33.63949999980696, -117.83309999999815), (33.639859999807115, -117.83348999999818), (33.64121999980843, -117.83720999999818), (33.639739999807034, -117.83325999999816), (33.64121999980845, -117.83729999999818), (33.639539999806914, -117.83295999999817), (33.63964999980699, -117.83314999999818), (33.6426699998082, -117.83626999999818), (33.63934999980782, -117.83571999999816), (33.63987999980709, -117.83344999999817), (33.64273999980836, -117.83666999999818), (33.639779999807054, -117.83331999999817), (33.63957999980701, -117.83321999999818), (33.63975999980713, -117.83352999999815), (33.641179999808436, -117.83722999999819), (33.63972999980706, -117.83337999999817), (33.641199999808464, -117.83728999999816), (33.63970999980707, -117.83338999999816), (33.63965999980706, -117.83334999999816), (33.63977999980708, -117.83340999999817), (33.64119999980847, -117.83732999999818), (33.639759999807076, -117.83335999999817), (33.63962999980702, -117.83326999999817), (33.63957999980694, -117.83303999999818), (33.63984999980711, -117.83347999999816), (33.63983999980711, -117.83349999999817), (33.64110999980845, -117.83724999999816), (33.64269999980818, -117.83620999999816), (33.64250999980832, -117.83662999999818), (33.63979999980709, -117.83345999999818), (33.63953999980697, -117.83314999999818), (33.63938999980739, -117.83442999999818), (33.639579999806905, -117.83294999999818), (33.63960999980699, -117.83323999999818), (33.63961999980695, -117.83306999999817), (33.639729999807074, -117.83341999999818), (33.63975999980705, -117.83329999999816), (33.63977999980707, -117.83334999999816), (33.63952999980693, -117.83298999999816), (33.64121999980844, -117.83722999999819), (33.6397699998071, -117.83344999999817), (33.64125999980846, -117.83727999999817), (33.63983999980711, -117.83349999999817), (33.64120999980845, -117.83730999999817), (33.639859999807115, -117.83348999999818), (33.63970999980701, -117.83322999999817), (33.63973999980706, -117.83334999999816), (33.64270999980822, -117.83627999999817), (33.64250999980828, -117.83653999999818), (33.63983999980709, -117.83343999999816), (33.64117999980845, -117.83727999999817), (33.6395599998069, -117.83286999999817), (33.639659999807066, -117.83337999999817), (33.63966999980702, -117.83322999999817), (33.63944999980693, -117.83302999999816), (33.63950999980692, -117.83297999999817), (33.64119999980845, -117.83724999999816), (33.639859999807115, -117.83349999999817), (33.64258999980831, -117.83655999999817), (33.63975999980708, -117.83341999999818), (33.641199999808464, -117.83728999999816), (33.639789999807064, -117.83336999999818), (33.64114999980847, -117.83725999999817), (33.639849999807126, -117.83351999999816), (33.641199999808464, -117.83729999999818), (33.63962999980697, -117.83312999999818), (33.63949999980695, -117.83305999999818), (33.639769999807015, -117.83317999999817), (33.64252999980826, -117.83642999999817), (33.63972999980705, -117.83332999999818), (33.63933999980722, -117.83390999999818), (33.63955999980694, -117.83301999999817), (33.63949999980689, -117.83286999999817), (33.63976999980708, -117.83340999999817), (33.639779999807075, -117.83338999999816), (33.63979999980709, -117.83345999999818), (33.63976999980705, -117.83331999999817), (33.63979999980711, -117.83349999999817), (33.641199999808464, -117.83729999999818), (33.63975999980706, -117.83332999999818), (33.63962999980701, -117.83322999999817), (33.63954999980689, -117.83283999999817), (33.64117999980845, -117.83727999999817), (33.63953999980693, -117.83303999999818), (33.639479999806895, -117.83289999999816), (33.63957999980696, -117.83310999999817), (33.64120999980844, -117.83722999999819), (33.63950999980691, -117.83292999999817), (33.63947999980694, -117.83306999999817), (33.64259999980827, -117.83646999999817), (33.63985999980712, -117.83351999999816), (33.639859999807115, -117.83348999999818), (33.63976999980708, -117.83337999999817), (33.63976999980706, -117.83330999999818), (33.639499999806915, -117.83296999999818), (33.641209999808424, -117.83719999999816), (33.63981999980709, -117.83339999999818), (33.63945999980782, -117.83570999999817), (33.63978999980714, -117.83356999999816), (33.64119999980848, -117.83733999999815), (33.63984999980712, -117.83350999999818), (33.64121999980845, -117.83725999999817), (33.63975999980707, -117.83333999999817), (33.63970999980706, -117.83336999999818), (33.63971999980705, -117.83329999999816), (33.63972999980709, -117.83344999999817)]","[(-117.8341444, 33.6400801, 7752.859131189128), (-117.8340847, 33.6400574, 8113.59364842515), (-117.8340106, 33.6401782, 8376.1344101004), (-117.8340186, 33.6400323, 8656.050914727242), (-117.8342663, 33.639624, 10102.880095263989)]","[32.88260947769455, 38.87753042613914, 40.120841295380984, 45.54070285357197, 71.23458039321774]","[Pandas(index=105, node='9734761786End', distance=275.7178628569798, x=422343.62626552326, y=3722680.1732237693, cluster=0), Pandas(index=48, node='10282581747Start', distance=295.5349018333829, x=422452.12464629347, y=3722856.4093749123, cluster=1), Pandas(index=172, node='9747598387End', distance=86.00700192579068, x=422746.31187852006, y=3722492.4222939326, cluster=2), Pandas(index=109, node='10047154556Start', distance=54.76836643520349, x=422621.24894557253, y=3722498.797219218, cluster=3), Pandas(index=165, node='10340224448End', distance=169.11236265121434, x=422496.807865964, y=3722482.260252318, cluster=4), Pandas(index=166, node='9509487880Start', distance=92.87476994532891, x=422655.7705959576, y=3722556.4996511457, cluster=5), Pandas(index=164, node='10218158673End', distance=371.88286866101316, x=422376.44252211245, y=3722684.021331895, cluster=6)]","[(-117.8340847, 33.6400574, 484.0631429037708), (-117.8341444, 33.6400801, 490.1391429037708), (-117.8343982, 33.6396855, 495.9368757741778), (-117.8340186, 33.6400323, 504.2411429037708), (-117.8343332, 33.6396552, 509.3671384521516)]","[38.87753042613914, 32.88260947769455, 62.776774715935815, 45.54070285357197, 66.71072453551733]",0.22559785842895508,1.0507032871246338,30.76991105079651,10.560779094696045
