n,radius,center,randomCenter,epzFoundCenter,centerShift,endpoints,EPZs,distance,endpointsClusters,EPZsClusters,distanceClusters,preprocessingTime,epzIdentificationTime,sensitiveLocationSearchTime,clusteredSensitiveLocationSearchTime
0,1400,"[33.64025067958688, -117.83443429448087]","[33.638638230559614, -117.8418536216219]","((422511.43039224535, 3723169.00344839), 579.7507723230568, [<DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x0000024208DB7F10>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902C1F0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902C280>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902C340>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902C3A0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902C400>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902C4C0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902C550>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902C610>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902C670>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902C790>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902C7F0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902C8B0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902C9D0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902CA30>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902CA90>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902CB50>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902CC10>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902CC70>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902CD30>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902CDC0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902CFA0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902D000>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902D0C0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902D120>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902D180>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902D1E0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902D150>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902D240>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902D300>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902D600>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902D660>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902D810>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902D930>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902D990>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902D9F0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902DA50>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902D9C0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902DC30>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902DC60>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902DCC0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902DD80>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902DDE0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902DE40>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902DEA0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902DF00>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902DE70>])",711.1708246501096,"[(33.64593999980607, -117.82912999999819), (33.63487999980481, -117.82728999999814), (33.64598999980616, -117.82940999999818), (33.648409999814014, -117.8518099999982), (33.634559999804864, -117.82753999999814), (33.634779999804785, -117.82724999999816), (33.65046999980837, -117.83530999999817), (33.64847999981403, -117.85179999999818), (33.63478999980478, -117.82722999999815), (33.634839999804804, -117.82730999999814), (33.634529999804855, -117.82750999999814), (33.6349399998048, -117.82731999999815), (33.64594999980614, -117.82936999999816), (33.65102999981208, -117.84601999999815), (33.64619999980617, -117.82940999999818), (33.648409999814014, -117.8518099999982), (33.64615999980616, -117.82941999999817), (33.64847999981406, -117.85190999999821), (33.634479999804825, -117.82744999999814), (33.634919999804815, -117.82734999999815), (33.64580999980613, -117.82938999999817), (33.648359999813984, -117.85172999999818), (33.64585999980614, -117.82938999999817), (33.64835999981399, -117.85175999999821), (33.634499999804845, -117.82747999999815), (33.6348799998048, -117.82730999999814), (33.645769999806134, -117.82937999999815), (33.648389999814015, -117.85179999999818), (33.64602999980615, -117.82939999999819), (33.64842999981402, -117.85181999999818), (33.634509999804834, -117.82745999999815), (33.63480999980479, -117.82726999999814), (33.63485999980481, -117.82728999999814), (33.63484999980479, -117.82728999999814), (33.64588999980608, -117.82917999999816), (33.64838999981401, -117.8517699999982), (33.64603999980617, -117.82944999999816), (33.648369999813994, -117.8517699999982), (33.634569999804825, -117.82739999999814), (33.64838999981401, -117.8517699999982), (33.645959999806166, -117.82944999999816), (33.64836999981399, -117.85174999999819), (33.63478999980478, -117.82722999999815), (33.63481999980479, -117.82727999999815), (33.63450999980483, -117.82743999999815), (33.63488999980481, -117.82732999999814), (33.64709999980635, -117.82972999999816), (33.64835999981397, -117.85170999999818), (33.646049999806166, -117.82942999999818), (33.64828999981396, -117.85163999999818), (33.64575999980613, -117.82935999999816), (33.648499999814064, -117.85192999999819), (33.6348899998048, -117.82729999999813), (33.63495999980482, -117.82733999999816), (33.64576999980614, -117.82938999999817), (33.64839999981401, -117.85179999999818), (33.634479999804825, -117.82741999999814), (33.634919999804815, -117.82729999999813), (33.64589999980615, -117.82938999999817), (33.648429999814034, -117.85184999999821), (33.6462299998062, -117.82946999999818), (33.64842999981401, -117.85179999999818), (33.63489999980479, -117.82727999999815), (33.63491999980482, -117.82733999999816), (33.64591999980615, -117.82938999999817), (33.650629999812395, -117.84697999999821), (33.64841999981402, -117.85179999999818), (33.64616999980618, -117.82947999999817), (33.650729999812405, -117.8469399999982), (33.634539999804836, -117.82745999999815), (33.63476999980479, -117.82726999999814), (33.63446999980486, -117.82750999999814), (33.63496999980482, -117.82734999999815), (33.63499999980484, -117.82735999999814), (33.63491999980482, -117.82733999999816), (33.63464999980485, -117.82746999999814), (33.648399999814025, -117.8518299999982), (33.64592999980614, -117.82938999999817), (33.648389999814015, -117.85179999999818), (33.64604999980615, -117.82939999999819), (33.64832999981395, -117.85169999999819), (33.63481999980478, -117.82725999999815), (33.634919999804815, -117.82731999999815), (33.64586999980615, -117.82937999999815), (33.648379999814004, -117.8517699999982), (33.64597999980614, -117.82937999999815), (33.64846999981406, -117.85188999999818), (33.64594999980616, -117.82941999999817), (33.64838999981401, -117.8517699999982), (33.65035999980833, -117.83524999999817), (33.651199999809684, -117.83905999999817), (33.64606999980617, -117.82944999999816), (33.64843999981404, -117.85183999999819), (33.63449999980483, -117.82744999999814), (33.634819999804805, -117.82728999999814), (33.64608999980618, -117.82943999999817), (33.65052999981244, -117.84709999999819), (33.63453999980484, -117.82747999999815), (33.634259999804755, -117.82723999999814), (33.63495999980482, -117.82733999999816), (33.63499999980484, -117.82734999999815), (33.64835999981399, -117.85175999999821), (33.634529999804855, -117.82748999999814), (33.634899999804794, -117.82730999999814), (33.62840999981242, -117.85078999999818), (33.627449999811894, -117.84952999999817), (33.62751999981179, -117.84923999999816), (33.63442999980483, -117.82741999999814), (33.634919999804815, -117.82734999999815), (33.634509999804855, -117.82754999999815), (33.634919999804815, -117.82731999999815), (33.64581999980614, -117.82938999999817), (33.64828999981398, -117.85169999999819), (33.64606999980619, -117.82945999999816), (33.648469999814054, -117.85184999999821), (33.62839999981246, -117.85088999999817), (33.627629999811816, -117.84924999999818), (33.6348099998048, -117.82728999999814), (33.63486999980481, -117.82731999999815), (33.65055999981245, -117.84710999999818), (33.63450999980484, -117.82747999999815), (33.63489999980481, -117.82732999999814), (33.65059999980835, -117.83524999999817), (33.65080999981205, -117.84593999999817), (33.63432999980476, -117.82725999999815), (33.63487999980481, -117.82731999999815), (33.63458999980487, -117.82754999999815), (33.634539999804836, -117.82745999999815), (33.65041999980836, -117.83531999999816), (33.648349999813995, -117.85175999999821), (33.646109999806164, -117.82939999999819), (33.648409999814, -117.8517699999982), (33.64619999980617, -117.82943999999817), (33.64842999981401, -117.85179999999818), (33.64606999980615, -117.82938999999817), (33.645779999806116, -117.82931999999818), (33.63429999980476, -117.82727999999815), (33.648419999814024, -117.85181999999818), (33.63453999980485, -117.82748999999814), (33.63488999980481, -117.82732999999814), (33.6348799998048, -117.82729999999813), (33.6348299998048, -117.82726999999814), (33.63450999980485, -117.82748999999814), (33.6348999998048, -117.82731999999815), (33.650259999808355, -117.83529999999818), (33.64596999980617, -117.82944999999816), (33.650519999812424, -117.84706999999821), (33.645809999806126, -117.82937999999815), (33.648339999814, -117.8517399999982), (33.63480999980479, -117.82724999999816), (33.63490999980482, -117.82732999999814), (33.64609999980617, -117.82942999999818), (33.64842999981402, -117.8518299999982), (33.64603999980617, -117.82943999999817), (33.64844999981403, -117.85183999999819), (33.64578999980614, -117.82936999999816), (33.64847999981405, -117.85187999999819), (33.646089999806165, -117.82941999999817), (33.648409999814014, -117.85178999999819), (33.645659999806036, -117.82908999999816), (33.645589999806006, -117.82903999999819), (33.63445999980483, -117.82748999999814), (33.63492999980483, -117.82736999999815)]","[(-117.8360524, 33.641231, 3497.168823157792), (-117.8361079, 33.6412181, 3497.2870155583914), (-117.83597, 33.6412543, 3546.249196543974), (-117.8361112, 33.6413025, 3568.8313223594223), (-117.8360842, 33.6416125, 3612.7692488104917)]","[185.35727590647156, 188.73409920374175, 180.8019970643906, 194.45387780129943, 215.0444403711517]","[Pandas(index=37, node='9778838038Start', distance=1149.6192390569115, x=423091.75342515274, y=3723209.4113157587, cluster=0), Pandas(index=2, node='10282581747Start', distance=1179.535236615932, x=422549.94564248424, y=3723712.4265217017, cluster=1), Pandas(index=13, node='9485021371Start', distance=1318.1675433807184, x=423072.5793008669, y=3723325.5379804857, cluster=2), Pandas(index=27, node='9828798646End', distance=1631.770536521858, x=422199.1618026612, y=3723798.407358922, cluster=3), Pandas(index=33, node='9503849406End', distance=2389.21038444358, x=421563.62925331685, y=3723732.542778293, cluster=4), Pandas(index=46, node='9785200169Start', distance=1210.0821876135526, x=423121.46013121604, y=3723170.3861193154, cluster=5)]","[(-117.8262334, 33.6501872, 428.26980105975986), (-117.8253242, 33.6501738, 428.2698010597601), (-117.8254046, 33.6503613, 428.2698010597603), (-117.8253188, 33.6505578, 428.26980105976054), (-117.8254663, 33.6505221, 438.42464951873103)]","[1339.194562263246, 1387.6653821666632, 1399.7408557248277, 1421.980614972071, 1410.6867385668447]",4.020805835723877,39.598150968551636,72.740394115448,23.274372339248657
1,1400,"[33.64025067958688, -117.83443429448087]","[33.63777721066069, -117.82663052567594]","((422082.6548084908, 3722392.2151929494), 532.2317457584993, [<DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902FDF0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902E140>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902F460>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902E530>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902E500>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420902F3D0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907B370>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x0000024209079720>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x0000024209078A30>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907A9E0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907A740>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x00000242090787C0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907A1A0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907A980>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907B5B0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x0000024209078760>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x0000024209078670>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x00000242090785E0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x00000242090794B0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907A260>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x0000024209078D90>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x0000024209079C60>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x00000242090784F0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x00000242090790C0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907A170>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907AB30>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907B520>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907BD00>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907ABC0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x00000242090789A0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907A9B0>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907A350>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x0000024209079510>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907B970>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x0000024209078D30>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907B790>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907A860>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907A560>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x0000024209079A80>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x0000024209078520>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x0000024209079960>, <DataRepresentation.DataRepresentation.UTMDataRepresentation.UTMEndpoint object at 0x000002420907AB60>])",774.2223879028348,"[(33.648339999808236, -117.83529999999818), (33.63022999980056, -117.81431999999815), (33.65048999980413, -117.82209999999817), (33.63018999980053, -117.81423999999814), (33.65015999980459, -117.82362999999818), (33.65001999980681, -117.83066999999816), (33.643429999809655, -117.84042999999816), (33.650009999806805, -117.83065999999816), (33.64340999980968, -117.84045999999816), (33.630239999800565, -117.81434999999814), (33.65028999980443, -117.82308999999817), (33.63021999980056, -117.81431999999815), (33.65021999980449, -117.82332999999818), (33.65006999980682, -117.83063999999818), (33.64326999980962, -117.84027999999817), (33.65008999980681, -117.83067999999815), (33.643379999809646, -117.84035999999817), (33.65006999980682, -117.83063999999818), (33.64350999980974, -117.84062999999816), (33.63008999980047, -117.81403999999814), (33.65045999980416, -117.82222999999819), (33.64241999980994, -117.84139999999816), (33.650089999806795, -117.83064999999817), (33.64340999980966, -117.84042999999816), (33.629979999800405, -117.81386999999813), (33.65045999980414, -117.82213999999819), (33.65021999980683, -117.83069999999816), (33.64321999980958, -117.84026999999817), (33.63018999980052, -117.81422999999815), (33.650449999804216, -117.82236999999817), (33.64888999980828, -117.83536999999818), (33.6426899998097, -117.84064999999816), (33.650079999806806, -117.83064999999817), (33.643369999809636, -117.84035999999817), (33.65041999980687, -117.83076999999818), (33.64350999980972, -117.84058999999819), (33.65042999980687, -117.83075999999816), (33.643309999809624, -117.84029999999818), (33.65013999980673, -117.83038999999816), (33.64344999980968, -117.84047999999818), (33.65011999980682, -117.83063999999818), (33.64331999980964, -117.84035999999817), (33.630199999800546, -117.81428999999814), (33.65043999980418, -117.82227999999817), (33.63018999980053, -117.81424999999815), (33.65042999980423, -117.82243999999817), (33.65016999980683, -117.83067999999815), (33.64344999980966, -117.84040999999819), (33.65026999980685, -117.83073999999817), (33.64327999980963, -117.84035999999817), (33.62833999980107, -117.81646999999813), (33.63019999980061, -117.81446999999814), (33.63026999980058, -117.81441999999814), (33.65021999980447, -117.82324999999817), (33.64998999980683, -117.83066999999816), (33.64332999980962, -117.84034999999818), (33.63007999980045, -117.81399999999813), (33.65019999980453, -117.82340999999816), (33.63023999980057, -117.81436999999815), (33.65045999980421, -117.82235999999816), (33.65013999980681, -117.83064999999817), (33.64337999980965, -117.84039999999817), (33.63009999980046, -117.81400999999815), (33.65027999980442, -117.82306999999817), (33.65004999980682, -117.83068999999817), (33.643229999809606, -117.84028999999816), (33.630119999800435, -117.81397999999815), (33.650159999804586, -117.82364999999817), (33.65012999980683, -117.83068999999817), (33.64344999980968, -117.84048999999817), (33.65011999980682, -117.83063999999818), (33.64343999980969, -117.84052999999818), (33.63010999980048, -117.81402999999816), (33.65047999980414, -117.82212999999817), (33.65019999980684, -117.83068999999817), (33.64356999980973, -117.84060999999816), (33.649999999806795, -117.83060999999816), (33.643359999809654, -117.84039999999817), (33.65018999980682, -117.83064999999817), (33.64355999980971, -117.84053999999816), (33.63001999980042, -117.81386999999813), (33.650209999804524, -117.82342999999817), (33.65013999980683, -117.83069999999816), (33.64337999980965, -117.84038999999818), (33.6482499998082, -117.83524999999817), (33.647999999808285, -117.83549999999816), (33.65009999980682, -117.83066999999816), (33.64322999980959, -117.84025999999818), (33.65062999980689, -117.83081999999818), (33.64340999980964, -117.84036999999816), (33.65057999980687, -117.83079999999818), (33.64331999980962, -117.84034999999818), (33.630089999800454, -117.81401999999814), (33.6502299998045, -117.82338999999816), (33.62838999980109, -117.81646999999813), (33.65023999980447, -117.82324999999817), (33.65005999980683, -117.83066999999816), (33.6432499998096, -117.84024999999816), (33.650019999806815, -117.83069999999816), (33.6433399998096, -117.84023999999818), (33.650139999806804, -117.83061999999818), (33.64331999980962, -117.84032999999818), (33.65007999980681, -117.83066999999816), (33.64324999980961, -117.84027999999817), (33.630269999800596, -117.81445999999815), (33.65047999980414, -117.82212999999817), (33.648419999808205, -117.83520999999818), (33.64327999980958, -117.84022999999819), (33.63019999980056, -117.81432999999814), (33.65016999980458, -117.82358999999816), (33.650139999806825, -117.83066999999816), (33.6434799998097, -117.84051999999816), (33.630069999800455, -117.81402999999816), (33.65017999980454, -117.82348999999817), (33.63009999980046, -117.81405999999814), (33.65049999980414, -117.82211999999818), (33.650449999804174, -117.82223999999817), (33.65045999980419, -117.82228999999816), (33.63006999980047, -117.81403999999814), (33.65047999980414, -117.82211999999818), (33.649109999808275, -117.83532999999818), (33.64237999980994, -117.84139999999816), (33.6505899998069, -117.83080999999817), (33.64371999980979, -117.84070999999817), (33.63011999980046, -117.81402999999816), (33.65042999980419, -117.82232999999817), (33.63008999980047, -117.81404999999815), (33.63375999980936, -117.84124999999817), (33.630219999800566, -117.81432999999814), (33.64349999980974, -117.84061999999817), (33.63000999980041, -117.81387999999814), (33.65028999980441, -117.82303999999817), (33.64324999980961, -117.84028999999816), (33.648949999808266, -117.83531999999816), (33.64251999980994, -117.84135999999818), (33.65014999980683, -117.83068999999817), (33.643259999809615, -117.84028999999816), (33.64342999980968, -117.84049999999819)]","[(-117.8353377, 33.6399382, 3559.3169871303226), (-117.8353668, 33.6398581, 3564.7912054330013), (-117.833526, 33.6410339, 3568.0629487062088), (-117.833491, 33.6410175, 3572.8904203783986), (-117.8468667, 33.6471928, 3573.716209462159)]","[90.69493406678372, 96.85128421374529, 121.02539742035279, 122.03349267762434, 1386.7502438376318]","[Pandas(index=37, node='9643647954End', distance=735.9246177270328, x=422055.56613997085, y=3722949.938995181, cluster=0), Pandas(index=5, node='9465771059End', distance=846.426591328558, x=421932.7996429649, y=3722825.25108235, cluster=1), Pandas(index=7, node='9849623129End', distance=1166.611495642265, x=422064.0695952338, y=3722876.786528479, cluster=2), Pandas(index=8, node='10282581747End', distance=788.5414716108752, x=422038.49543733906, y=3722859.0534436777, cluster=3)]","[(-117.8456599, 33.6473084, 439.8649976329151), (-117.8464001, 33.6471532, 449.82599763291523), (-117.8462787, 33.6470718, 449.82599763291523), (-117.8462074, 33.6470301, 449.82599763291523), (-117.8459936, 33.6469249, 449.82599763291523)]","[1302.7963530680508, 1348.465515473108, 1334.0693794572921, 1325.9986927220896, 1303.0468605653484]",0.45561885833740234,3.0944712162017822,10.106031894683838,5.195417642593384
